Machine Delusions,170.049630299,716,3.1252,988524.883381128
Kim Jong Musk,38.710498336,157,0,194773.2809863608
KAOMOJI,68.574488977,2583,0.0268,7860039.712726592
power of irony man Elon,120.438543935,432,0,272713.7677195154
Tenet Terminal,34.775417074,247,0.3565,141822.9888049206
Strip Club Token,35.547619659,126,0,59564.40864105517
Sasha - Dasha’s Lil Shi,74.892361367,262,3.5767,203364.6408563073
MUSTAAAAAARD,2391.020496993,15100,0.15,93206246.96272336
RizzSanta,80.853516323,255,0,26622.31797831252
OIIA CAT,95.037748461,177,2,343078.7580644951
Let me do it for you,91.686861833,262,2.5148,100020.3121656604
CATAR,74.39240494,220,0,120123.5398315546
Rizzyear,197.525862081,2285,0,1230348.955256302
aurofina,38.938245549,121,0,32705.30785550578
just a skating dino,30.030295855,390,0,225668.5451427226
ai16zero,149.752373679,957,0,1889243.522324934
Sasha - Dasha’s Lil Shi,74.047670309,262,3.5767,203582.9202509566
PA(JEET),73.623263728,135,0,84487.86298366707
Machine Delusions,170.549630299,716,3.1252,988654.0900257244
Kim Jong Musk,38.690564152,156,0,194778.4322444156
Just A YN,59.058195533,1478,1.4238,1652118.428792682
Mark-to-Market,582.690682206,3958,1.6491,18862471.56013348
tv off,24.203384958,348,0,643239.4565547494
ai16zero,149.752373679,957,0,1889243.522324934
IRL LIVE STREAM UNTIL 100M,209.03605643,1785,1.0624,3816383.496603643
ai16zero,147.761949365,954,0,1889251.274723609
Machine Delusions,171.699630299,719,3.1252,988757.4553414012
Thanks For Playing,37.041675395,446,0,781376.992879733
Chill Government,110.708537703,5268,0,7988980.347736763
Gnome,292.58959843,5175,0,20792270.0623558
First AI Owned Dog,197.850940374,1267,0.9996,2465287.619801021
I AM IRONYMAN,475.551221211,6824,0,30433085.68134356
CATAR,74.392404942,220,0,120133.8763636391
Rizzyear,197.908119772,2285,0,1230447.735723553
IRL LIVE STREAM UNTIL 100M,208.437918333,1782,1.0624,3816538.06343668
WOULD,178.393846691,1308,0,4918786.803547398
ai16zero,147.761949365,954,0,1889773.379216155
Machine Delusions,171.699630299,719,3.1252,988899.5826504572
MUSKWIFHAT,1599.957923989,376,0,786929.9245530505
MUSTAAAAAARD,2393.014628119,15101,0.15,93206762.2727067
Polar Inu,123.035876107,2808,4.0209,4489318.987316716
Omega 3,87.408884891,1891,0.2777,399085.8658364317
Just a Chill Arab Guy,68.988708514,366,1.7609,253079.1033436017
Just a Puff Guy,52.46145442,188,0,94275.45462603442
CATAR,74.392404941,220,0,120128.7080975969
pxlpshr,237.757761466,2261,3.4706,8298265.362130078
IRL LIVE STREAM UNTIL 100M,208.652930098,1782,1.0624,3816482.501539272
Can u see the matrix?,23.992716793,439,0,1433001.273900937
WOULD,178.261248471,1308,0,4918674.279540174
PA(JEET),73.432894033,135,0,84537.0570427146
Its Pink,51.290893211,397,4.5,1672731.741767714
Machine Delusions,171.699630299,719,3.1252,988951.2653082956
MUSTAAAAAARD,2392.678961826,15101,0.15,93206801.03470008
OIIA CAT,95.039872546,179,2,343521.2742613048
ogmeme.com,78.645266336,1772,0.515,5960282.336254249
just a pickle,71.587525127,257,0,165736.5046796831
I AM IRONYMAN,474.133203595,6820,0,30433551.98783396
catjak,45.152735782,186,0.1183,111224.1809582317
power of irony man Elon,120.432582319,431,0,273287.4182276706
WOULD,176.815787068,1311,0,4919517.894112564
Puppy,77.129786894,233,0.245,5971.34366919113
PA(JEET),70.550346329,137,0,86016.3640295203
Machine Delusions,176.632546179,727,3.1252,990417.9891928204
MUSKWIFHAT,1592.978569276,378,0,791139.6064248898
Kim Jong Musk,38.5854384,155,0,194805.5981357687
Sprunki,70.894906351,360,1.759,103407.3136666529
Punktardio,20.295942284,187,0,206216.6001655885
OSMAN,188.234232207,3234,3.4613,12636328.40540086
Hyperstition,506.966468931,3231,1.195,21581794.30238872
eepycat,116.296791262,704,0.5362,825389.412468205
MUSTAAAAAARD,2407.585455878,15107,0.15,93212204.44167878
Twins streaming until 50mil mc!,66.202111581,1130,0,1725650.311066741
Noxium AI,43.119967124,303,2.9352,229158.4092681014
eepycat,115.927410408,702,0.5362,825484.8653896519
autism space dog,60.976862696,128,0,164621.3167467744
WOULD,176.457539907,1311,0,4919635.277615543
ai16zero,144.731740156,952,0,1890904.1668881
PA(JEET),72.565444751,138,0,86537.09224079596
Its Pink,56.470893211,399,4.5,1674070.322605731
Machine Delusions,175.251526699,726,3.1252,990730.042004718
Base On Solona,71.801428798,131,0.68,10802.04470863794
ai16zero,146.653307275,953,0,1891400.725367725
KETCHUUUUUUP,289.918534553,3927,0,9547944.677230667
Giant Goose,310.604114799,10567,0,2554598.606858568
MUSTAAAAAARD,2407.585455878,15107,0.15,93212419.65599102
Slop.club,115.89591765,3202,0,8174324.899615055
Mark-to-Market,582.730682206,3960,1.6491,18862481.89666505
Twins streaming until 50mil mc!,66.202111581,1130,0,1725908.724355933
KETCHUUUUUUP,289.918534553,3927,0,9547944.677230667
OSMAN,188.947068386,3235,3.4613,12636512.61174253
just a pickle,71.587525129,257,0,165752.0094775514
GYMGUY,57.485767972,221,0,147078.4990534285
dafuq,119.448721762,1311,0,3152515.783148802
I AM IRONYMAN,474.246489053,6821,0,30433581.26230178
CATAR,74.392404944,220,0,120144.2128952068
Memelink,63.060388325,207,0.3565,173547.5239869346
Machine Delusions,175.251526699,726,3.1252,990774.862979086
catjak,45.152735782,186,0.1183,111224.1809582317
Giant Goose,310.604114799,10567,0,2554598.606858568
BIG PEPE ON SOL ,65.200196685,453,3.5917,77833.62354143301
Slop.club,115.89591765,3202,0,8174324.899615055
MUSTAAAAAARD,2422.531447908,15109,0.15,93239243.4050194
Twins streaming until 50mil mc!,70.280311581,1139,0,1726962.585431918
MAGAvengers,73.590217092,182,2.3095,99226.90362486216
ai16zero,148.364411936,952,0,1891888.841025216
Memelink,63.378388325,209,0.3565,173629.6994128978
MUSTAAAAAARD,2424.215487343,15109,0.15,93238808.22684984
Slop.club,115.559284318,3202,0,8174411.890141629
Twins streaming until 50mil mc!,68.280311581,1139,0,1726445.758853533
Crampette,61.120760293,321,0,258211.5880299145
OpiumGirl,36.760238575,503,0,273201.4978331476
yurang ,236.820724776,1499,0,2999011.597132142
BIG PEPE ON SOL ,65.299196685,453,3.5917,77859.20645706308
I AM IRONYMAN,473.109851476,6818,0,30433874.98455667
eepycat,115.6527239,702,0.5362,825555.8480336809
Rizzyear,199.486352958,2286,0,1231947.350992127
pxlpshr,238.673965313,2261,3.4706,8298545.42945879
power of irony man Elon,120.003285129,430,0,273398.3543265796
Orcan AI,22.931465439,138,0,387900.7943915931
WOULD,176.848836251,1312,0,4919736.393790846
ai16zero,146.564411936,951,0,1891423.69710467
Memelink,63.180388325,209,0.3565,173578.5335816377
Machine Delusions,174.915744273,725,3.1252,990861.6336202417
Twins streaming until 50mil mc!,71.370311581,1141,0,1726985.842627946
Nonchalant,58.496518748,610,2.0065,350474.1920036917
emilycc,88.216012798,713,0,941601.0005844682
Sprunki,71.884906351,360,1.759,103663.1428229535
Base On Solona,71.824592689,135,0.68,10804.94582651677
yurang ,236.820724776,1499,0,2999011.597132142
MUSTAAAAAARD,2421.87839033,15109,0.15,93243927.26239422
Hyperstition,506.529720486,3230,1.195,21581907.16399094
Twins streaming until 50mil mc!,71.370311581,1142,0,1727244.255917138
KETCHUUUUUUP,289.714071982,3927,0,9547997.513076156
GYMGUY,57.485767973,221,0,147083.6682182322
IRL LIVE STREAM UNTIL 100M,208.011664513,1782,1.0624,3816673.796003968
MAGAvengers,73.590217093,182,2.3095,99235.52481702702
WOULD,176.918241251,1313,0,4919754.328965182
Machine Delusions,174.664178771,724,3.1252,990926.6414890608
Base On Solona,71.824592689,135,0.68,10808.03056590174
CHUGGER,55.180606796,270,1.759,213494.8773519041
just a pickle,71.587525129,257,0,165752.0094775514
Kim Jong Musk,38.5854384,155,0,194805.5981357687
Twins streaming until 50mil mc!,71.370311581,1142,0,1727244.255917138
power of irony man Elon,120.003285129,430,0,273398.3543265796
Brian Griffin,61.972517302,1976,0,2513564.199420167
Puppy,77.129786894,233,0.245,5971.34366919113
MUSTAAAAAARD,2418.736213704,15109,0.15,93244739.24259137
Doge Matrix,79.765534359,959,0.0081,978945.51209316
Hyperstition,515.369685501,3231,1.195,21584191.52842681
Twins streaming until 50mil mc!,72.170311581,1144,0,1727450.986548492
Omega 3,87.315623088,1890,0.2777,399120.2145967503
Taco The Sloth,73.879344446,1385,0,1735757.247124333
not so chill guy,87.762412561,892,0,2384015.577580353
Makik,53.015694109,186,0,174399.8504476358
Memelink,63.578388325,210,0.3565,173681.3820707363
Machine Delusions,173.958654089,724,3.1252,991108.9584427428
MUSKWIFHAT,1593.028569276,379,0,791152.5270893493
Kim Jong Musk,38.505258482,154,0,194826.3176921063
Sprunki,71.984906351,362,1.759,103688.9841518728
Base On Solona,71.871271963,141,0.0825,10820.0931106332
BIG PEPE ON SOL ,65.299196685,453,3.5917,77859.20645706308
MUSTAAAAAARD,2394.074783562,15109,0.15,93251112.08387056
Doge Matrix,79.805194359,960,0.0081,978955.7607642092
Twins streaming until 50mil mc!,72.270311581,1145,0,1727476.827877411
TACO,31.814677044,166,0,216815.9451278572
OSMAN,188.706204029,3235,3.4613,12636574.85429327
WOULD,176.770597165,1313,0,4919792.482159075
ai16zero,147.339690495,952,0,1892153.642663291
Its Pink,56.480893211,400,4.5,1674072.906738623
Machine Delusions,171.807884558,722,3.1252,992125.9670359804
Base On Solona,71.917500243,141,0.0825,10832.03911252172
Hyperstition,514.08801203,3229,1.195,21584522.72988412
Just a Chill Arab Guy,68.988708516,366,1.7609,253093.5744883133
Locked In Dog Cage Until 25M,76.26440645,1988,0,8272354.886742366
BIG PEPE ON SOL ,65.3009064,453,3.5917,77859.6482701398
Close my business at $50M MC,78.445166153,472,3.5548,551106.735850953
Irony Man,71.474128806,232,0,148099.6571639725
Base On Solona,71.949137443,149,0.0825,10840.21458543456
All You Need,43.104420085,835,0,97671.05653196314
KETCHUUUUUUP,290.293177044,3927,0,9548147.161520015
Just a Chill Juice Wrld,41.60683284,556,0,165574.4935340852
WOULD,175.45096308,1314,0,4920221.353661836
PA(JEET),72.603288264,139,0,86546.8715074649
Machine Delusions,172.307884558,723,3.1252,992255.1736805768
Base On Solona,71.959253101,149,0.0825,10842.82860589069
MUSTAAAAAARD,2402.053731881,15109,0.15,93253184.83021824
Hyperstition,512.551876893,3229,1.195,21584919.68761752
KETCHUUUUUUP,290.238253896,3926,0,9548161.354391342
pxlpshr,238.773965313,2262,3.4706,8298571.270787708
IRL LIVE STREAM UNTIL 100M,208.024664513,1783,1.0624,3816677.155376728
WOULD,175.326649495,1314,0,4920253.477944227
JUSTICE FOR STASI,58.363126922,143,0,17015.22892024686
PA(JEET),73.103811708,140,0,86676.2134169469
Its Pink,56.680893211,401,4.5,1674124.589396461
Machine Delusions,172.507884558,724,3.1252,992306.8563384152
Base On Solona,72.034197467,152,0.0825,10862.19522601519
Giant Goose,310.611580376,10583,0,2555373.027237912
MUSTAAAAAARD,2401.952021,15111,0.15,93253211.11366151
Grim Light,167.428784519,816,2.151,2321704.83931051
Doge Matrix,79.824307243,961,0.0081,978960.6997874298
Hyperstition,512.099692791,3227,1.195,21585036.53799864
Modest cat,261.173344743,3589,0,10579513.02856387
BOOJI,198.540977793,870,3.5139,790441.0239689174
DEGEN AI RADIO,38.108119645,454,3.1069,902059.162358646
Omega 3,88.18199386,1891,0.2777,399344.0963176031
COATI COIN,9.856108513,175,3.0068,35779.69247688407
yurang ,236.699243501,1498,0,2999042.989507989
GYMGUY,57.485767974,221,0,147088.8373830359
dafuq,119.647021762,1312,0,3152567.026504049
Irony Man,71.474128807,232,0,148107.4111898768
Rizzyear,199.586352958,2287,0,1231973.192321046
pxlpshr,238.228094921,2260,3.4706,8298712.330951178
WOULD,176.574524495,1316,0,4920575.945427477
ai16zero,147.287978072,953,0,1892167.005840611
PA(JEET),72.432132782,140,0,86954.98101596578
Base On Solona,72.114751102,154,0.0825,10883.01135579196
Grim Light,167.343184664,816,2.151,2321726.959450595
DEGEN AI RADIO,38.109711526,454,3.1069,902059.5737218512
Faggot,102.988908378,515,0,688479.9475708513
IRL LIVE STREAM UNTIL 100M,207.448481812,1782,1.0624,3816826.048643669
power of irony man Elon,119.734994111,430,0,273551.9270232785
Memelink,63.678388325,211,0.3565,173707.2233996556
MUSTAAAAAARD,2403.23599611,15112,0.15,93253542.90989296
PRINCE,27.313623328,397,0,80263.79164735376
CHEEEEESE,65.057329845,1578,0,2225231.761455426
power of irony man Elon,119.571994111,430,0,273509.8056571402
autism space dog,60.543645576,128,0,164733.2658076881
WOULD,175.861050066,1316,0,4920873.930688157
RACECAT,20.769710089,196,0,331712.4992590199
ai16zero,147.537978072,953,0,1892231.609162909
Machine Delusions,171.922289701,723,3.1252,992458.181831547
MUSKWIFHAT,1597.925569276,379,0,792417.9769665251
Sprunki,72.234906351,363,1.759,103753.5874741709
No SLEEP til 10M MC,68.519813257,785,0.738,1834842.241946939
Hyperstition,512.009018189,3227,1.195,21585059.96952078
OSMAN,188.816204029,3236,3.4613,12636603.27975509
I AM IRONYMAN,473.090225417,6818,0,30433880.05619114
CATAR,75.372602963,220,0,120397.5090893566
WOULD,176.59329712,1319,0,4921063.153057883
ai16zero,147.544352848,954,0,1892233.256489743
Memelink,63.778388325,212,0.3565,173733.0647285748
PA(JEET),72.078199073,140,0,88075.21903308397
Its Pink,56.928393211,401,4.5,1674188.546685537
MUSKWIFHAT,1592.028602372,379,0,794045.196896124
Base On Solona,72.124849863,160,0.0825,10885.62100983873
OpiumGirl,36.760238575,503,0,273201.4978331476
PA(JEET),72.078199073,140,0,88075.21903308397
autism space dog,60.543645576,128,0,164733.2658076881
Noxium AI,43.119967124,303,2.9352,229158.4092681014
All You Need,43.104420085,835,0,97671.05653196314
Nonchalant,58.496518748,610,2.0065,350474.1920036917
Taco The Sloth,73.879344446,1385,0,1735757.247124333
Omega 3,88.18199386,1891,0.2777,399344.0963176031
Just a Chill Juice Wrld,41.60683284,556,0,165574.4935340852
BOOJI,198.540977793,870,3.5139,790441.0239689174
not so chill guy,87.762412561,892,0,2384015.577580353
MUSTAAAAAARD,2417.235507801,15112,0.15,93264716.8251842
KAOMOJI,70.44100021,2590,0.0268,7860530.848893294
CATAR,75.372602964,220,0,120402.8144565694
WOULD,176.362007993,1318,0,4921122.921241946
PA(JEET),72.305059023,141,0,88221.50744523002
Its Pink,57.128393211,402,4.5,1674240.229343375
Machine Delusions,171.932189701,723,3.1252,992460.74012311
Sprunki,72.22990182,363,1.759,103754.8807114875
Base On Solona,72.19562046,161,0.0825,10903.90907258762
GYMGUY,57.301983334,220,0,147093.9735458784
CHUGGER,55.680606796,270,1.759,213624.0839965004
Machine Delusions,169.685914586,722,3.1252,992716.5692794104
DEGEN AI RADIO,38.109711526,454,3.1069,902059.5737218512
Taco The Sloth,73.488219367,1384,0,1735858.319042483
dafuq,119.451500928,1311,0,3152617.551685869
I AM IRONYMAN,471.893297087,6817,0,30434151.08098352
CATAR,75.290075466,219,0,120424.1406592933
pxlpshr,236.559984957,2260,3.4706,8298812.093506506
2MUCH,53.605528807,150,1.3596,52849.2735264755
power of irony man Elon,119.979792708,431,0,273615.1862339191
WOULD,176.382007993,1319,0,4921128.08950773
Its Pink,56.967428033,402,4.5,1674333.507542306
MUSKWIFHAT,1596.524731217,380,0,795157.6661060979
Base On Solona,72.408384045,165,0.0825,10932.84828715111
JUSTICE FOR STASI,58.363126922,143,0,17015.22892024686
Close my business at $50M MC,78.445166153,472,3.5548,551106.735850953
Doge Matrix,80.013309372,962,0.0081,979009.5404492492
Gnome,291.709349869,5175,0,20792527.2514278
Hyperstition,511.992908951,3227,1.195,21585064.13236196
gon,71.805905349,1788,0,6687963.21140047
Omega 3,88.084230298,1890,0.2777,399369.3597212227
Bill,17.939049437,105,0,420698.0689868885
GYMGUY,57.301983334,220,0,147141.4659394623
Just a Puff Guy,53.480886442,188,0,94552.45816570095
Just A YN,59.053792793,1478,1.4238,1652119.566519206
I AM IRONYMAN,471.893297087,6817,0,30434194.48271334
CATAR,75.290075466,219,0,120434.751393719
Rizzyear,199.998124289,2288,0,1232184.949074078
pxlpshr,236.559984957,2260,3.4706,8299342.917844365
IRL LIVE STREAM UNTIL 100M,219.948481812,1782,1.0624,3820056.214758575
PA(JEET),72.40424288,142,0,88247.13787195219
Machine Delusions,169.685914586,722,3.1252,993552.8657766096
MUSKWIFHAT,1596.524731217,380,0,795207.0563395938
Kim Jong Musk,38.524890182,155,0,194831.3907842757
Base On Solona,72.408384045,165,0.0825,10958.89001040787
Just a Chill Arab Guy,68.988708517,366,1.7609,253100.8100606692
GYMGUY,57.301983337,220,0,147151.7382651473
Meowjak,55.581294381,101,2.3637,20000.06505112011
Gnome,291.709349869,5175,0,20792527.2514278
babyfloof,61.918161125,100,0,38898.11631685177
MIMU (FIRST VTUBER),41.942030567,357,1.0624,739049.2784891886
Meowjak,56.735166105,104,2.3637,20329.32174454274
MIMU (FIRST VTUBER),41.942030567,357,1.0624,739049.2784891886
Hyperstition,511.890142715,3226,1.195,21585090.68852302
OSMAN,188.730379141,3236,3.4613,12636625.45804669
Chill Mafia,28.382842835,540,0,86154.16688345463
not so chill guy,87.771336061,893,0,2384017.883531339
yurang ,236.723296507,1498,0,2999088.456549433
GYMGUY,57.301983337,220,0,147156.8744279899
dafuq,119.415314517,1310,0,3152626.90273536
I AM IRONYMAN,472.893297087,6817,0,30434452.89600253
Irony Man,71.67016841,233,0,148158.0704285
eepycat,115.6727239,703,0.5362,825561.0162994647
Rizzyear,199.912438752,2287,0,1232209.810255087
Irene Torres Live 🔴,97.211885133,114,0,20601.50220263751
Meowjak,56.735166105,104,2.3637,20514.80296920944
MAGAvengers,73.590217094,182,2.3095,99244.19827069547
WOULD,175.995960445,1320,0,4921290.198449167
ai16zero,146.078346529,952,0,1892612.092004613
PA(JEET),72.404242881,142,0,88253.02805738077
Machine Delusions,171.652456209,722,3.1252,994233.3864177616
Kim Jong Musk,38.498659827,154,0,194838.169056588
Sprunki,72.007562877,363,1.759,103812.3360490637
Base On Solona,72.442604143,166,0.0825,10967.73293848854
MUSTAAAAAARD,2417.728346442,15115,0.15,93264844.18123849
OSMAN,188.353286039,3235,3.4613,12636722.90391551
just a pickle,71.58752513,257,0,165829.5338191106
Everybody Eats,40.596206413,254,1.5167,94122.7561392913
Rizzyear,200.903938752,2288,0,1232466.027031321
Irene Torres Live 🔴,96.862538547,113,0,20691.77800299395
Meowjak,57.216796172,108,2.3637,20639.26257899692
DOHKO,85.432494107,339,0,343834.5599766276
emilycc,88.284819182,713,0,941618.7810684752
ai16zero,145.443143584,951,0,1892776.236886935
Its Pink,56.997428033,403,4.5,1674341.259940982
Machine Delusions,171.752456209,723,3.1252,994259.227746681
Kim Jong Musk,38.2590062,150,0,194900.098738608
MAYONNAAAISSEEE,39.13262701,313,0,166893.9806665303
babyfloof,61.918161127,100,0,38908.45284893631
Meowjak,58.41053536,113,2.3637,20947.74064900601
Its Pink,54.267500775,402,4.5,1675046.709422978
Kim Jong Musk,38.220138298,149,0,194910.1427210078
Base On Solona,72.45381418,166,0.0825,10970.62976102168
Machine Delusions,171.752456209,723,3.1252,994259.227746681
I AM IRONYMAN,472.893297087,6817,0,30434452.89600253
TACO,31.814677044,166,0,216815.9451278572
No SLEEP til 10M MC,68.519813257,785,0.738,1834842.241946939
PRINCE,27.313623328,397,0,80263.79164735376
WOULD,175.995960445,1319,0,4921290.198449167
Makik,53.015694109,186,0,174399.8504476358
babyfloof,61.918161127,100,0,38908.45284893631
Modest cat,261.173344743,3589,0,10579513.02856387
Grim Light,167.343184664,816,2.151,2321726.959450595
COATI COIN,9.856108513,175,3.0068,35779.69247688407
CATAR,75.290075466,219,0,120434.751393719
RACECAT,20.769710089,196,0,331712.4992590199
Chicken Tape Wall,31.603775795,690,0,2125717.470642873
KETCHUUUUUUP,290.358253896,3927,0,9548192.363986043
First AI Owned Dog,200.242980079,1269,0.9996,2465905.754649069
I AM IRONYMAN,471.893346728,6815,0,30434711.29646383
power of irony man Elon,119.985234395,431,0,274181.5891276592
WOULD,172.04316374,1319,0,4922311.653647216
emilycc,88.532193018,714,0,941682.705755096
ai16zero,145.311478364,951,0,1893068.6742187
Its Pink,54.307500775,403,4.5,1675057.045954545
MUSKWIFHAT,1602.495731217,380,0,796750.0420893624
Sprunki,72.207562877,364,1.759,103864.0187069022
Chainz4Real,51.254106167,152,0,128269.3400314999
Meowjak,58.805411,121,2.3637,20954.32182304225
WOULD,172.303223529,1320,0,4922378.856552679
Base On Solona,72.510178946,167,0.0825,10976.67550659891
MUSTAAAAAARD,2417.818324123,15116,0.15,93265230.3431014
Doge Matrix,80.112459372,963,0.0081,979035.1621268726
Gnome,291.289865561,5174,0,20792635.6517476
RizzSanta,80.858424248,257,0,26623.58625135488
dimo,23.714048331,415,0,771202.9479567206
Nostalgia,72.55543033,814,0,1771580.204967294
mind zero,478.368198756,1655,2.1856,4943118.209483571
Rizzyear,200.879563854,2287,0,1232472.325828887
IRL LIVE STREAM UNTIL 100M,219.831589642,1782,1.0624,3820086.421248706
Meowjak,58.415948017,114,2.3637,20949.13935150465
WOULD,172.283223529,1320,0,4922373.688286895
Memelink,63.587944848,211,0.3565,173782.2778538717
PA(JEET),72.643644882,144,0,88314.89271589846
mind zero,478.368198756,1655,2.1856,4943118.209483571
Chill Government,113.279039199,5269,0,7989644.599483218
just a pickle,71.587525131,257,0,165837.286217528
GYMGUY,57.30198334,220,0,147172.2829165175
I AM IRONYMAN,471.577988939,6814,0,30434792.78910736
CATAR,75.290075467,219,0,120439.9196592444
Meowjak,58.805411,122,2.3637,21049.78176196041
PA(JEET),72.470390225,144,0,88359.66402168175
Its Pink,54.282565706,402,4.5,1675063.489507742
Base On Solona,72.510178946,167,0.0825,10985.1951655983
Its Pink,54.268154961,401,4.5,1675089.330836661
Base On Solona,72.53196549,170,0.0825,10988.09824018256
MUSTAAAAAARD,2416.727959059,15116,0.15,93265512.107924
Gnome,291.448054785,5174,0,20792676.52994528
KETCHUUUUUUP,290.345186893,3926,0,9548195.74067327
OIIA CAT,95.041954201,180,2,343954.8706598327
Close my business at $50M MC,78.486500153,472,3.5548,551117.4171058486
I AM IRONYMAN,472.127563939,6815,0,30434934.80659077
CATAR,75.290075468,219,0,120445.0879252866
pxlpshr,236.764322821,2261,3.4706,8299395.721463908
Faggot,103.288908378,516,0,688557.471557609
IRL LIVE STREAM UNTIL 100M,218.723615635,1781,1.0624,3820372.736456195
Irene Torres Live 🔴,96.518158913,112,0,20780.77027694681
power of irony man Elon,119.910974922,430,0,274200.7787623308
WOULD,172.603223529,1323,0,4922456.380539437
PA(JEET),73.352568442,144,0,88587.6305963907
Its Pink,54.268154961,401,4.5,1675118.896093596
Machine Delusions,170.584076543,722,3.1252,994561.1525791975
Sprunki,70.258487082,363,1.759,104367.6857939737
Base On Solona,72.53196549,171,0.0825,10990.82509809348
MUSTAAAAAARD,2416.979225774,15117,0.15,93265577.0385823
Just a Chill Arab Guy,68.988708518,366,1.7609,253108.045633025
just a pickle,71.587525132,257,0,165845.0386164622
revengememe,84.104169216,155,0.3565,53866.01617150175
Chill Beast,43.990566677,131,0,29017.35923839328
Everybody Eats,40.590239551,253,1.5167,94124.29805572687
Rizzyear,200.916661853,2288,0,1232492.373353299
aurofina,38.900832164,120,0,32714.97597138345
WOULD,172.675352806,1323,0,4922475.019703154
ai16zero,145.275449311,951,0,1893077.984604792
PA(JEET),73.152111966,144,0,88798.45315721518
Sprunki,70.508487082,364,1.759,104432.2891162718
Base On Solona,72.571576304,171,0.0825,11001.06105882682
MUSTAAAAAARD,2416.983030101,15117,0.15,93265578.02167097
Mark-to-Market,582.619772386,3960,1.6491,18862510.55723644
melody,48.069771998,388,0,838189.2872516224
Faggot,103.368908378,517,0,688578.1446207444
Meowjak,59.303365617,124,2.3637,21178.45985240798
power of irony man Elon,119.916896886,431,0,274202.3090765265
WOULD,173.675352806,1323,0,4922733.432992346
ai16zero,146.257908995,951,0,1893331.865243234
Machine Delusions,170.684076543,723,3.1252,994586.993908117
MUSKWIFHAT,1602.496714217,381,0,796750.2961096257
Sprunki,70.758487082,364,1.759,104496.89243857
Everybody Eats,40.590239551,253,1.5167,94124.29805572687
revengememe,84.104169216,155,0.3565,53866.01617150175
MUSTAAAAAARD,2417.997506729,15116,0.15,93268099.14251605
Let me do it for you,91.286968133,262,2.5148,100123.6500120048
Its Pink,50.416288201,401,4.5,1676114.269652579
MUSKWIFHAT,1596.942807072,381,0,798185.9693181948
MUSTAAAAAARD,2417.30758625,15116,0.15,93267764.9935838
Doge Matrix,80.122459372,964,0.0081,979037.7462597644
yurang ,236.613522687,1497,0,2999223.007115729
First AI Owned Dog,199.410516914,1269,0.9996,2466123.89712783
GYMGUY,57.301983341,220,0,147177.41907936
Just a Puff Guy,53.985605125,188,0,94682.88418069192
Close my business at $50M MC,78.814918524,472,3.5548,551202.2847773299
I AM IRONYMAN,471.765649403,6814,0,30435028.33011642
CATAR,75.290075469,219,0,120450.2561913289
pxlpshr,237.026214442,2262,3.4706,8299463.397739103
IRL LIVE STREAM UNTIL 100M,218.601413826,1780,1.0624,3820404.315027604
WOULD,173.674310218,1324,0,4922785.385068778
Memelink,63.138367305,211,0.3565,173898.4546655054
Machine Delusions,170.984076543,724,3.1252,994664.5178948748
Kim Jong Musk,38.205056148,148,0,194914.0401489974
2MUCH,53.605528807,150,1.3596,52849.2735264755
DOHKO,85.432494107,339,0,343834.5599766276
dimo,23.714048331,415,0,771202.9479567206
Chill Mafia,28.382842835,540,0,86154.16688345463
yurang ,236.505941001,1497,0,2999250.807653065
PA(JEET),70.925559604,144,0,89373.82387663895
Its Pink,46.051705983,399,4.5,1677242.135699483
Machine Delusions,171.410590591,724,3.1252,994774.7347929052
Base On Solona,72.821677236,174,0.0825,11065.69046329505
dafuq,119.415314517,1310,0,3152626.90273536
Mark-to-Market,584.619772386,3960,1.6491,18863027.38381483
Omega 3,89.084230298,1890,0.2777,399627.7730104153
just a pickle,71.587525133,257,0,165852.7910153964
Close my business at $50M MC,78.984918524,473,3.5548,551246.2150364926
I AM IRONYMAN,472.068135095,6815,0,30435106.49643902
Rizzyear,201.017568167,2289,0,1232518.4488858
IRL LIVE STREAM UNTIL 100M,219.601413826,1780,1.0624,3820662.728316796
WOULD,173.466796877,1324,0,4922839.009273777
Its Pink,46.921778789,399,4.5,1677017.297323848
MUSKWIFHAT,1597.542807072,381,0,798341.0172917102
emilycc,88.532193018,714,0,941682.705755096
MAYONNAAAISSEEE,39.13262701,313,0,166893.9806665303
First AI Owned Dog,199.410516914,1269,0.9996,2466123.89712783
Bill,17.939049437,105,0,420698.0689868885
Faggot,103.368908378,517,0,688578.1446207444
WOULD,176.406590214,1324,0,4923629.807343171
MUSKWIFHAT,1603.448807072,381,0,799867.2061776812
Base On Solona,73.06672674,176,0.0825,11129.01451163868
